ID_Curso;;URL;Precio;Suscriptores;Vistas;Nivel;Área
240256;Preparación de Estados Financieros Consolidados (Básico);https://www.udemia.cl/preparacion-de-estados-financieros-consolidados-basic/;0;0;965;Todos los niveles;Finanzas
466774;Bitcoin para contadores;https://www.udemia.cl/bitcoin-para-contadores/;0;102;3519;Todos los niveles;Finanzas
252950;PSICOLOGÍA COMERCIAL: Dominio de la mentalidad comercial;https://www.udemia.cl/trading-psychology-trading-mindset-mastery/;120000;23;975;Nivel principiante;Finanzas
975414;ãƒˆãƒ¬ãƒ¼ãƒ‡ã‚£ãƒ³ã‚°ãƒ“ãƒ¥ãƒ¼å¾¹åº•ae”»ç•¥2017å¹´ç‰ˆ;https://www.udemia.cl/tradingview/;55000;77;952;Nivel principiante;Finanzas
327962;Ð'Ð²ÐµÐ´ÐµÐ½Ð¸Ðµ Ð² Ð¤Ð¸Ð½Ð°Ð½Ñ Ð¾Ð²ÑƒÑŽ Ð˜Ð½Ð¶ÐµÐ½ÐµÑ€Ð¸ÑŽ;https://www.udemia.cl/quantfinance101/;50000;20;205;Todos los niveles;Finanzas
221872;Fundamentos de Finanzas e Inversiones en 2 horas;https://www.udemia.cl/finance-hien-minh-luu/;20000;6;1403;Todos los niveles;Finanzas
941120;Forex: Presentación y Análisis (Fundamental y Técnico);https://www.udemia.cl/forexpresentation-and-analysis-fundamental-and-technical/;50000;3;14;Nivel intermedio;Finanzas
455452;Fundamentos del comercio de divisas;https://www.udemia.cl/fundamentos-del-trading-forex/;0;620;17160;Nivel principiante;Finanzas
1028656;Introducción al trading de opciones;https://www.udemia.cl/curso-de-opciones-basico/;100000;122;1573;Nivel principiante;Finanzas
1041926;NIC 12 - Contabilización del Impuesto a las Ganancias (Fundamentos);https://www.udemia.cl/ias-12-contabilidad-para-los-impuestos-sobre-los-ingresos-basics/;0;60;4269;Todos los niveles;Finanzas
485889;Elementos esenciales del valor del dinero: ¡Consiga una vida financiera!;https://www.udemia.cl/elementos-esenciales-del-valor-del-dinero/;20000;0;0;Todos los niveles;Finanzas
476622;Recaudar fondos de forma simplificada: un plan de financiación colectiva;https://www.udemia.cl/fundraise-the-simplified-way-a-crowdfunding-blueprint/;35000;1;7;Todos los niveles;Finanzas
178602;"Comercio de Forex con ""Riesgo fijo a través del comercio de opciones""";https://www.udemia.cl/forexoptions/;200000;4;611;Nivel principiante;Finanzas
923184;Cómo elegir acciones;https://www.udemia.cl/pickwinningstocks/;20000;3;131;Todos los niveles;Finanzas
619716;Contabilidad - Costeo Básico;https://www.udemia.cl/basic-costing/;40000;2;108;Todos los niveles;Finanzas
179500;Presentación de declaración de impuestos de autoevaluación del Reino Unido en línea;https://www.udemia.cl/uk-tax-return/;20000;7;23;Todos los niveles;Finanzas
1102462;Declaración de Conciliación Bancaria Contable (Nivel Universitario);https://www.udemia.cl/bankreconciliationstatement/;20000;4;2189;Nivel principiante;Finanzas
624016;Análisis de comercio de volatilidad con R;https://www.udemia.cl/volatility-trading-analysis-with-r/;50000;13;190;Todos los niveles;Finanzas
577198;Curso Completo del Mercado FOREX;https://www.udemia.cl/curso-completo-del-mercado-forex/;200000;86;359;Todos los niveles;Finanzas
702138;Gestión financiera avanzada para exámenes CA / CS / CFA /CPA;https://www.udemia.cl/Advanced-financial-management-a-comprehensive-study/;150000;15;375;Todos los niveles;Finanzas
436488;Estrategias comerciales de la brecha de acción del precio;https://www.udemia.cl/gaptradingcourse/;20000;2;13;Nivel principiante;Finanzas
945194;Análisis técnico de acciones con R;https://www.udemia.cl/análisis-técnico-de-stock-con-r/;50000;32;354;Nivel principiante;Finanzas
551910;Cómo invertir en oro;https://www.udemia.cl/howtoinvestingold/;50000;14;249;Todos los niveles;Finanzas
676764;"Análisis Forex Semanal por Baraq FX""""""";https://www.udemia.cl/weekly-forex-analysis-by-baraq-adnan/;0;12;3035;Nivel principiante;Finanzas
41961;Invertir en acciones con 10 reglas simples;https://www.udemia.cl/value-investing-rules/;95000;79;871;Todos los niveles;Finanzas
42640;Introducción a futuros y opciones;https://www.udemia.cl/introduction-to-futures-options/;50000;35;694;Nivel principiante;Finanzas
379196;Estudiar los exámenes del programa CFA (versión en idioma mandarín);https://www.udemia.cl/studying-the-cfa-mandarin/;0;9;1168;Todos los niveles;Finanzas
1070886;Contabilidad 101: Cómo leer un Balance Contable;https://www.udemia.cl/financial-statements-101-how-to-read-a-balance-sheet/;200000;86;3050;Nivel principiante;Finanzas
781954;Éxito en la recaudación de fondos: el arte y la ciencia de las donaciones importantes;https://www.udemia.cl/fundraising-success-the-art-science-of-major-gifts/;50000;9;38;Todos los niveles;Finanzas
648174;Comercio de divisas utilizando indicadores profesionales de los mejores comerciantes;https://www.udemia.cl/forex-trading-using-professional-indicators-by-top-traders/;200000;40;1699;Todos los niveles;Finanzas
868686;Comprender los bancos y los mercados financieros;https://www.udemia.cl/el-curso-de-fundamentos-bancarios/;30000;24;1548;Todos los niveles;Finanzas
713416;Aprenda a operar con patrones gráficos;https://www.udemia.cl/learn-to-trade-chart-patterns/;20000;8;75;Nivel intermedio;Finanzas
1002282;Curso de opciones binarias para principiantes;https://www.udemia.cl/beginners-binary-options-trading-course/;0;799;10540;Todos los niveles;Finanzas
179824;El curso completo de Ethereum: obtenga .01 Ether en su billetera;https://www.udemia.cl/ethereum/;45000;333;2507;Todos los niveles;Finanzas
298044;Aprenda a invertir;https://www.udemia.cl/estacio-educacao-financeira/;20000;4;34;Todos los niveles;Finanzas
101234;Modelo de precios de opciones de Black Scholes;https://www.udemia.cl/black-scholes-option-pricing-model/;25000;0;3;Nivel intermedio;Finanzas
815482;Construyendo un Cuadro de Mando Integral;https://www.udemia.cl/building-balanced-scorecard/;50000;0;0;Todos los niveles;Finanzas
787508;Análisis de sensibilidad y escenarios para exámenes CA / CFA / CPA;https://www.udemia.cl/sensitivity-and-scenario-analysis-in-capital-budgeting/;20000;3;2185;Nivel intermedio;Finanzas
172898;Procedimientos de Control de Crédito;https://www.udemia.cl/credit-control/;20000;0;3;Nivel principiante;Finanzas
788720;Cuenta real - Sistema de comercio de ETF - Hackeando el mercado de valores;https://www.udemia.cl/cracked-wall-street-hacked-the-stock-market-top-secret/;150000;19;2318;Todos los niveles;Finanzas
53211;Aprenda los conceptos básicos del principio de onda:;https://www.udemia.cl/los-básicos-del-principio-de-las-ondas/;30000;4;27;Todos los niveles;Finanzas
932274;Cuentas comerciales para gerentes;https://www.udemia.cl/cuentas-empresariales-para-gerentes/;30000;0;16;Todos los niveles;Finanzas
576906;Modelado de financiación de proyectos (para profesionales);https://www.udemia.cl/project-funding-modelling/;20000;3;2736;Nivel intermedio;Finanzas
180384;Comercio Internacional y Nueva Economía Geográfica;https://www.udemia.cl/comercio-internacional-y-nueva-economia-geográfica/;20000;1;12;Nivel principiante;Finanzas
455120;Beneficios fáciles del mercado: estrategia de inversión en acciones de 3 pasos;https://www.udemia.cl/ganar-dinero-del-mercado-de-valores/;20000;3;486;Todos los niveles;Finanzas
180360;Bitcoin Peer Investing: cómo generar rendimientos de dos dígitos;https://www.udemia.cl/bitcoin-peer-investing/;25000;45;366;Todos los niveles;Finanzas
1080466;¿Cómo invertir con capital ínfimo en acciones?;https://www.udemia.cl/howtoinvest5k/;20000;5;1239;Nivel principiante;Finanzas
610812;Descripción general de la aplicación Cuentas prácticas;https://www.udemia.cl/practical-accounts-app-overview/;20000;1;1361;Nivel principiante;Finanzas
72644;Finanzas para no finanzas: aprenda rápido y fácil;https://www.udemia.cl/finance-for-non-financials-make-profitable-decisions/;20000;51;4158;Todos los niveles;Finanzas
950748;Comercio de Forex - Aprenda una estrategia de comercio de Forex efectiva;https://www.udemia.cl/forex-trading-strategy-technical-analysis/;95000;34;223;Todos los niveles;Finanzas
578534;La ruta rápida hacia un cierre financiero más rápido;https://www.udemia.cl/cierre-financiero-más-rápido/;50000;0;2;Todos los niveles;Finanzas
932454;Aprende los conceptos básicos de la preparación de estados contables.;https://www.udemia.cl/conceptos-básicos-de-contabilidad-financiera/;20000;30;1951;Nivel principiante;Finanzas
180372;Finanzas y Contabilidad para Startups;https://www.udemia.cl/finanzas-y-contabilidad-para-startups/;50000;92;1175;Todos los niveles;Finanzas
1123226;Hacer que los impuestos sean digitales - Explicación de la legislación de HMRC del Reino Unido;https://www.udemia.cl/making-tax-digital/;0;0;743;Todos los niveles;Finanzas
601912;Modelado Financiero en Excel para Startups;https://www.udemia.cl/modelado-financiero-en-excel-para-startups/;50000;86;1334;Nivel principiante;Finanzas
658766;Tendencias comerciales en CUALQUIER mercado;https://www.udemia.cl/trading-trends-in-the-market-stocks-futures-forex/;30000;49;632;Nivel principiante;Finanzas
201942;Master Iron Condors - Doble el crédito por la mitad del riesgo;https://www.udemia.cl/iron-condor-options-trading-strategy/;60000;139;1338;Todos los niveles;Finanzas
1185936;Opciones gratuitas 101: opciones básicas de compra y venta en 1 hora;https://www.udemia.cl/free-options-101-basic-of-call-and-put-options-in-1-hours/;0;71;2481;Nivel Experto;Finanzas
1247394;¡Cómo construir estrategias comerciales rentables automatizadas de FOREX!;https://www.udemia.cl/how-to-build-rentable-automated-trading-strategies/;200000;8;358;Nivel principiante;Finanzas
100526;Introducción a la Teneduría de Libros (Contabilidad);https://www.udemia.cl/introduction-to-bookkeeping/;20000;10;3251;Todos los niveles;Finanzas
737832;Depreciación, Amortización y Agotamiento;https://www.udemia.cl/depreciacion-amor/;25000;1;7;Nivel principiante;Finanzas
688244;Modelado financiero para analistas y consultores de negocios;https://www.udemia.cl/modelos-financieros-para-analistas-y-consultores-empresariales/;45000;74;2174;Nivel principiante;Finanzas
617976;Como hacer empresa en 10 sesiones prácticas;https://www.udemia.cl/finanzas-para-principiantes/;20000;2;11;Nivel principiante;Finanzas
645634;Conceptos básicos de contabilidad en 66 minutos (absolutamente para principiantes);https://www.udemia.cl/contabilidad-mediante-presentacion-visual/;25000;31;4086;Todos los niveles;Finanzas
638966;Ultimate Stock Market Investing: aprenda a valorar acciones;https://www.udemia.cl/stock-investing/;50000;40;1519;Todos los niveles;Finanzas
792216;Noticias comerciales usando opciones binarias;https://www.udemia.cl/noticias-comerciales/;145000;16;1186;Nivel intermedio;Finanzas
996612;Contabilidad para principiantes: aprenda los conceptos básicos en menos de 1 hora;https://www.udemia.cl/contabilidad-para-principiantes-cómo-hacer-contabilidad-super-fácil/;50000;13;1971;Nivel intermedio;Finanzas
682514;Manejar las preguntas difíciles que le hará el gerente del banco;https://www.udemia.cl/handle-difficult-questions-the-bank-manager-will-ask-you/;20000;0;2;Todos los niveles;Finanzas
239268;Guía definitiva para operar con la estrategia de velas envolventes;https://www.udemia.cl/trading-engulfing-candle-top-trend-continuation-strategy/;200000;36;185;Todos los niveles;Finanzas
312834;Normas de Basilea (Basilea 1/ Basilea 2/ Basilea 3) simplificadas;https://www.udemia.cl/basel_norms_simplified/;40000;45;500;Nivel principiante;Finanzas
1110470;Life Coach Business Basics: finanzas y operaciones;https://www.udemia.cl/how-to-run-a-business-business-finance-operations/;195000;4;397;Todos los niveles;Finanzas
1214144;Riesgo en Transacciones Forex - para exámenes CA / CS / CFA;https://www.udemia.cl/riesgos-forex/;20000;3;2235;Nivel intermedio;Finanzas
389834;Comercio de divisas: el poder de las medias móviles;https://www.udemia.cl/forex-trading-learn-moving-averages-from-scratch-to-pro/;200000;24;100;Nivel principiante;Finanzas
680046;Comercio armónico de Forex: con múltiples ejemplos de gráficos de Forex;https://www.udemia.cl/forex-harmonic-trading-with-multiple-examples/;135000;16;313;Nivel principiante;Finanzas
679238;Curso de Coaching: Análisis de Inversiones para tus clientes;https://www.udemia.cl/coaching-courseinvestment-analysis-for-your-clientsjoanne/;200000;0;1;Nivel principiante;Finanzas
439210;Conceptos básicos para invertir en fondos mutuos;https://www.udemia.cl/mutualfundinvesting/;20000;26;1589;Nivel intermedio;Finanzas
950750;Tradeonomics: cuatro pasos para dominar los indicadores económicos;https://www.udemia.cl/a-laymans-guide-to-the-us-economy-demystifying-indicators/;20000;13;1189;Todos los niveles;Finanzas
767256;Opere con acciones, divisas y mercados financieros como un profesional;https://www.udemia.cl/stock-and-forex-trading-strategy-course/;20000;6;116;Nivel principiante;Finanzas
323828;Comercio diario de acciones: estrategias para inversores principiantes;https://www.udemia.cl/day-trading-in-stocks-strategies-for-beginner-investors/;50000;19;217;Todos los niveles;Finanzas
975982;Revisión de estados financieros 101: Cómo encontrar errores;https://www.udemia.cl/financial-statement-review-101-how-to-find-errors/;30000;2;5;Nivel principiante;Finanzas
667332;Conceptos básicos de contabilidad y negocios;https://www.udemia.cl/contabilidad-y-conceptos-básicos-de-negocios/;200000;0;5;Nivel principiante;Finanzas
576636;Negociación de alta frecuencia y grupos oscuros;https://www.udemia.cl/high-frequency-trading-dark-pools/;40000;11;19;Todos los niveles;Finanzas
885443;Introducción al Programa CFA;https://www.udemia.cl/cfa-introducción/;0;66;4248;Nivel principiante;Finanzas
542950;Estados financieros simplificados;https://www.udemia.cl/introduccion-a-los-estados-financieros-para-emprendedores/;95000;249;8095;Todos los niveles;Finanzas
236070;¡Cómo construir una cartera de acciones masiva desde cero!;https://www.udemia.cl/how-to-build-your-million-dollar-stock-portfolio-from-zero/;200000;51;1882;Todos los niveles;Finanzas
331968;Estrategias de comercio de futuros de productos básicos;https://www.udemia.cl/futures-day-trading-course/;95000;5;91;Todos los niveles;Finanzas
157336;Estrategias de Inversión aplicadas al mundo del trading;https://www.udemia.cl/estrategias-de-inversion/;20000;2;9;Nivel principiante;Finanzas
1191504;Negociación de acciones biotecnológicas: comprensión del sector de la salud;https://www.udemia.cl/trading-biotech-stocks/;55000;17;166;Todos los niveles;Finanzas
355798;Sus primeras operaciones exitosas en Forex: con estudios de casos;https://www.udemia.cl/success-forex/;200000;34;1079;Nivel principiante;Finanzas
400976;Aprende a invertir sin capital;https://www.udemia.cl/aprende-a-invertir-sin-capital/;130000;37;649;Todos los niveles;Finanzas
596026;6. Anualidades Vencidas y Diferidas;https://www.udemia.cl/annuities-due-and-deferred/;20000;0;170;Todos los niveles;Finanzas
414744;Análisis financiero, ¡desde cero hasta profesional!;https://www.udemia.cl/analisis-financiero-desde-cero-hasta-nivel-profesional/;65000;29;256;Nivel principiante;Finanzas
1196544;Prácticas de Contabilidad con Software;https://www.udemia.cl/contabilidad-practica-con-software/;35000;0;1;Nivel principiante;Finanzas
176136;Aprende sobre eso;https://www.udemia.cl/la-ecuacion-de-la-camarilla-misteriosa/;20000;24;1193;Nivel principiante;Finanzas
739910;Operaciones con opciones sobre acciones mediante Interactive Brokers;https://www.udemia.cl/stock-options-trades-using-interactive-brokers/;95000;26;1580;Todos los niveles;Finanzas
634932;Bitcoin - Ethereum: Comercio - ¡Mírame administrar mi propia cuenta!;https://www.udemia.cl/bitcoin-tips/;165000;58;431;Nivel principiante;Finanzas
327788;Estudios de casos sobre evaluación de crédito para banqueros;https://www.udemia.cl/case-studies-on-credit-appraisal-for-bankers/;20000;0;0;Todos los niveles;Finanzas
639126;Valores respaldados por hipotecas;https://www.udemia.cl/valores-respaldados-por-hipoteca/;50000;29;376;Nivel principiante;Finanzas
936298;Innovadores e innovación: ¡Viaja en el tiempo!;https://www.udemia.cl/innovators-and-innovation-travel-through-time/;50000;0;101;Nivel principiante;Finanzas
361286;Negociación de acciones: consejos internos para determinar la dirección del mercado;https://www.udemia.cl/stock-trading-stock-market-direction/;95000;1;104;Todos los niveles;Finanzas
640062;Comercio algorítmico en Forex: ¡Cree su primer robot de Forex!;https://www.udemia.cl/learn-mql4/;185000;713;7941;Nivel Experto;Finanzas
591880;10 números que todo empresario debe saber;https://www.udemia.cl/10-numbers-every-business-owner-should-know/;20000;1;13;Nivel intermedio;Finanzas
1100054;Introducción a la banca de inversión, fusiones y adquisiciones, IPO, modelado + libro gratuito;https://www.udemia.cl/investment-banking-mergers-ipo-financial-model-business-mba-pro-forma/;60000;149;1922;Todos los niveles;Finanzas
581498;Aprenda a invertir en 7 pasos;https://www.udemia.cl/aprender-a-invertir/;50000;14;137;Nivel intermedio;Finanzas
979616;7 pasos: su introducción al comercio;https://www.udemia.cl/7-steps-your-introduction-to-trading/;25000;22;1076;Todos los niveles;Finanzas
382824;Comercio para ganar;https://www.udemia.cl/charting-for-beginners-for-dummies-newbies-technical-analysis/;200000;7;168;Todos los niveles;Finanzas
42040;Negociación independiente de la dirección - Estrategia de Elite Forex Traders;https://www.udemia.cl/direction-independ-trading-elite-traders-forex-strategy/;120000;15;973;Nivel principiante;Finanzas
832832;EL Robot Forex: ROI Increíble (Robot Incluido);https://www.udemia.cl/the-forex-robot-1000-annual-profit-robot-included/;200000;171;1843;Todos los niveles;Finanzas
597164;Negociación intradía basada en precio y volumen;https://www.udemia.cl/price-and-volume-based-intraday-trading/;40000;15;92;Todos los niveles;Finanzas
138004;Sistema de comercio de opciones de saltos: diferencial de opciones de saltos diagonales;https://www.udemia.cl/leaps-options-trading-system-diagonal-leaps-options-spread/;200000;19;993;Nivel principiante;Finanzas
616564;Desarrolle una carrera en Forex Trading: aprenda el análisis fundamental;https://www.udemia.cl/construir-una-carrera-en-forex-trading-learn-fundamental-analysis/;200000;77;2092;Nivel principiante;Finanzas
1088656;Estrategias de comercio de acciones usando un DART;https://www.udemia.cl/stock-trading-strategies-using-a-dart/;20000;3;227;Todos los niveles;Finanzas
743568;Cómo pagar menos impuestos (versión del Reino Unido);https://www.udemia.cl/paylesstax/;50000;2;13;Nivel principiante;Finanzas
931626;Einnahmen aus Udemy-Kursen als Dozent korrekt versteuern;https://www.udemia.cl/einnahmen-aus-udemy-kursen-als-dozent-korrekt-versteuern/;30000;16;66;Nivel principiante;Finanzas
803664;Programa de Certificado en Contabilidad Financiera;https://www.udemia.cl/programa-de-certificado-en-contabilidad-financiera/;50000;3;1047;Todos los niveles;Finanzas
871358;El ciclo de vida del comercio de valores;https://www.udemia.cl/the-securities-trade-lifecycle/;50000;110;1182;Todos los niveles;Finanzas
504620;Guía para principiantes en el comercio de Ichimoku;https://www.udemia.cl/ichimoku/;20000;16;265;Nivel principiante;Finanzas
657130;Comercio de divisas: el curso de fin de día de comercio de divisas de alto retorno de la inversión;https://www.udemia.cl/the-high-roi-forex-trading-end-of-day-course/;125000;1;8;Nivel principiante;Finanzas
514844;Gestión de patrimonios;https://www.udemia.cl/austalgroupwealth-management/;30000;1;274;Todos los niveles;Finanzas
662318;Certificación de Gerente de Riesgo Financiero (FRM): Nivel II;https://www.udemia.cl/financial-risk-manager-frm-certification-level-ii/;50000;7;86;Todos los niveles;Finanzas
155616;Forex - Ayuda No puedo operar;https://www.udemia.cl/forex-help-i-cant-trade/;200000;0;12;Nivel principiante;Finanzas
304000;Fundamentos de estados financieros para pequeñas empresas e inversores;https://www.udemia.cl/estado-financiero-fundamentales/;30000;1;751;Nivel principiante;Finanzas
1196728;Conceptos básicos de las normas contables (nivel de curso profesional);https://www.udemia.cl/basics-of-accounting-standards/;20000;9;2222;Todos los niveles;Finanzas
1225194;Leer estados financieros como inversor bursátil;https://www.udemia.cl/leer-estados-financieros-para-ser-un-inversor-de-acciones/;20000;8;56;Todos los niveles;Finanzas
843854;Contabilidad de Costos Costeo Marginal Teoría y Práctica;https://www.udemia.cl/teoria-y-practica-del-coste-marginal/;20000;4;1923;Todos los niveles;Finanzas
507600;Valoración y Análisis de Renta Fija, CFA L2;https://www.udemia.cl/renta-fija-simplificada-para-cfa-l2/;20000;6;50;Todos los niveles;Finanzas
73044;Trading para gente ocupada;https://www.udemia.cl/trading-for-busy-people/;50000;12;99;Todos los niveles;Finanzas
598722;Informes financieros: un estudio completo;https://www.udemia.cl/informe-financiero-un-estudio-comprehensivo/;50000;1;45;Nivel principiante;Finanzas
1023650;Forex para principiantes: comercio fácil de Forex para principiantes;https://www.udemia.cl/forex-for-beginners-easy-forex-trading-for-beginners/;0;32;1780;Nivel principiante;Finanzas
239416;Ganancia comercial de Forex 183% pa: la tendencia es nuestro amigo-ALGOTREND;https://www.udemia.cl/forex-robot-trading-trend-is-our-friend-algo-trend/;120000;11;54;Nivel principiante;Finanzas
172298;Operaciones de élite en Forex;https://www.udemia.cl/elite-forex-trading-system-beginners-to-intermediate-traders/;85000;7;623;Todos los niveles;Finanzas
801702;Presentación ante Companies House UK;https://www.udemia.cl/filing-with-companies-house-uk/;30000;5;30;Todos los niveles;Finanzas
702278;Elaboración de Estados Financieros en Excel;https://www.udemia.cl/guide-to-building-financial-statements/;35000;1;1181;Nivel principiante;Finanzas
1196816;æ ªå¼ æŠ•è³‡ã §æœ¬å½“ã ®ãƒ†ã‚¯ãƒ‹ã‚«ãƒ«åˆ†aež ã Œã §ã ã‚‹ã‚ˆã †ã «ã ªã‚‹;https://www.udemia.cl/jun-sakai-trading-course4/;20000;10;68;Nivel intermedio;Finanzas
964828;Aprenda las opciones sobre acciones: opciones simplificadas 101;https://www.udemia.cl/learn-to-trade-stock-options-options-made-simple/;35000;13;93;Todos los niveles;Finanzas
746366;Dominar el comercio de contratendencia: patrón comercial de alto beneficio;https://www.udemia.cl/mastering-countertrend-trading/;40000;5;14;Nivel principiante;Finanzas
81064;Financiamiento práctico de películas: encontrar y presentar inversores;https://www.udemia.cl/indiefilm-financiamiento/;100000;0;0;Nivel principiante;Finanzas
831940;Inversión de huevos de nido;https://www.udemia.cl/nest-egg-secrets/;45000;0;6;Nivel intermedio;Finanzas
363058;Elliott Wave - Comercio de divisas con la teoría de Elliott Wave;https://www.udemia.cl/forex-trading-with-the-elliot-wave-theory/;90000;35;4022;Todos los niveles;Finanzas
380542;Impuestos simplificados para propietarios y contratistas de sociedades limitadas;https://www.udemia.cl/tax-made-simple-for-limited-company-owners-and-contratistas/;50000;0;11;Todos los niveles;Finanzas
986034;Tenga éxito en los futuros incluso si no sabe por dónde empezar;https://www.udemia.cl/tener-éxito-en-el-futuro-incluso-si-no-sabe-por-dónde-empezar/;0;19;3014;Todos los niveles;Finanzas
429952;Contabilidad simplificada 2;https://www.udemia.cl/contabilidad-fácil-2/;50000;8;4034;Nivel intermedio;Finanzas
235112;Obtenga una Publicación de Reparación de Crédito en Amazon y Viva la VIDA..;https://www.udemia.cl/get-a-credit-repair-publication-on-amazon-and-live-life/;20000;11;727;Nivel principiante;Finanzas
38456;The Binary Institute - Curso de introducción a las opciones binarias;https://www.udemia.cl/the-binary-institute-introductory-course-in-binary-options-trading/;0;12;1121;Nivel principiante;Finanzas
304424;Trading Forex - Trader con cifras armónicas;https://www.udemia.cl/trading-forex-trader-avec-les-figures-harmoniques/;90000;11;57;Todos los niveles;Finanzas
902888;La gran volatilidad corta: ¡la mejor operación de Wall Street!;https://www.udemia.cl/the-big-volatility-short/;200000;35;224;Todos los niveles;Finanzas
167316;¡Fundamentos de la inversión!;https://www.udemia.cl/investment-basics-lets-invest-series/;20000;54;3125;Todos los niveles;Finanzas
822808;Trabaje desde casa en línea (parcial/total): Opere en Forex 4 Principiantes;https://www.udemia.cl/make-money-work-from-home-online-trade-forex-4-beginners/;45000;23;2981;Nivel intermedio;Finanzas
148028;Invertir en acciones para obtener grandes ganancias, inversión fundamental;https://www.udemia.cl/analisis-fundamental-de-las-acciones/;200000;11;267;Nivel intermedio;Finanzas
835212;Formación Práctica Contable A;https://www.udemia.cl/mobile-practical-accounts-training-a/;35000;0;2;Todos los niveles;Finanzas
593962;Invertir: cómo superé constantemente el mercado de valores;https://www.udemia.cl/superar-el-mercado-de-valores/;200000;31;2000;Nivel intermedio;Finanzas
765238;Aprenda Contabilidad por Ejemplos Específicos - Parte 1;https://www.udemia.cl/contabilidad1/;50000;0;306;Nivel principiante;Finanzas
1016420;Introducción al análisis técnico para operar con acciones, bonos y forex;https://www.udemia.cl/technical-analysis-made-easy/;50000;4;397;Nivel principiante;Finanzas
158140;Análisis de regresión lineal simple (un curso completo);https://www.udemia.cl/conceptos-macro-economicos/;200000;5;811;Nivel principiante;Finanzas
990440;Aprenda a operar con fines de lucro: encontrar acciones ganadoras - chino;https://www.udemia.cl/trade-for-profit-how-to-find-and-trade-stocks-successfully-chinese/;95000;0;264;Todos los niveles;Finanzas
229360;Mentalidad comercial y tres pasos para una negociación rentable;https://www.udemia.cl/trading-mindset-steps-to-profitable-trading/;20000;8;246;Todos los niveles;Finanzas
985104;Super Fast Accounting: la forma más rápida de hacer sus libros;https://www.udemia.cl/super-fast-accounting/;25000;21;129;Nivel principiante;Finanzas
742106;Modelos financieros prácticos (con 6 plantillas de Excel);https://www.udemia.cl/modelos-financieros-en-excel/;30000;38;4601;Nivel principiante;Finanzas
307080;Contabilidad financiera Plus Excel y SAP Crash Course.;https://www.udemia.cl/contabilidad-financiera1/;20000;2;18;Nivel principiante;Finanzas
1128662;Cómo unirse con confianza a la revolución de Bitcoin;https://www.udemia.cl/cómo-unirse-con-confianza-a-la-revolución-de-bitcoin/;45000;98;547;Todos los niveles;Finanzas
42146;Programa Integral de Dominio de Forex;https://www.udemia.cl/forex-mastery/;45000;107;650;Nivel intermedio;Finanzas
306360;æ ªå¼ æŠ•è³‡ã «å¿…è¦ ã ªã‚¹ã‚ãƒ«ã ®å¦ç¿'ae‰‹é †ã‚'å¦ã ¶;https://www.udemia.cl/jun-sakai-trading-course1/;20000;36;139;Nivel Experto;Finanzas
1097486;Conceptos básicos del comercio;https://www.udemia.cl/basicsoftrading/;40000;17;99;Nivel principiante;Finanzas
1039930;El estado de flujo de efectivo: una introducción;https://www.udemia.cl/cash-flow-statement-introduction/;50000;0;0;Todos los niveles;Finanzas
521952;Conceptos básicos del comercio Un estudio completo;https://www.udemia.cl/básicos-del-comercio-un-estudio-completo/;150000;4;2197;Nivel principiante;Finanzas
902150;Clase magistral de contabilidad 101 para comprender los negocios;https://www.udemia.cl/master-key-financial-indicators-and-build-business-success/;20000;2;37;Todos los niveles;Finanzas
850294;Forex MetaTrader 4: Domine MT4 como un comerciante de Forex profesional;https://www.udemia.cl/metatrader4/;150000;402;2602;Todos los niveles;Finanzas
323916;Contabilidad Avanzada Un Estudio Completo para CA/CMA/CFA/CS;https://www.udemia.cl/branch-accounts-a-complete-analysis/;150000;16;1535;Nivel principiante;Finanzas
179978;-;https://www.udemia.cl/estrangula/;150000;6;23;Todos los niveles;Finanzas
166842;Fundamentos del comercio de opciones: su viaje hacia la competencia...;https://www.udemia.cl/option-trading-foundation-your-journey-to-competency/;95000;0;0;Todos los niveles;Finanzas
35131;Gestión de Flujo y Pronóstico;https://www.udemia.cl/gestión-de-flujo-de-cash-y-previsiones/;20000;2;16;Todos los niveles;Finanzas
331600;Estrategia de inversión de Hot Trading: ETF y futuros;https://www.udemia.cl/learn-to-trade-stocks-and-futures-with-profitable-strategy/;50000;10;80;Todos los niveles;Finanzas
1022796;Conceptos básicos de contabilidad: un estudio completo;https://www.udemia.cl/fundamentos-de-contabilidad-un-estudio-completo/;180000;70;1132;Todos los niveles;Finanzas
233294;Se revela el Santo Grial de las acciones de futuros de Forex para el comercio de automóviles;https://www.udemia.cl/el-santo-grial-del-comercio-automático-revelado/;50000;45;3917;Nivel principiante;Finanzas
469526;Preparación del presupuesto para una propuesta de proyecto de la UE;https://www.udemia.cl/preparación-presupuestaria-para-una-propuesta-de-proyecto-de-la-ue/;50000;4;18;Nivel principiante;Finanzas
941520;De 0 a 1: Inversiones y Teoría de Cartera;https://www.udemia.cl/from-0-to-1-investments-and-portfolio-theory/;50000;0;230;Todos los niveles;Finanzas
764010;¡7 errores mortales de inversión que reducirán drásticamente sus ganancias!;https://www.udemia.cl/7-errores-mortales-de-invertir/;50000;24;5354;Nivel principiante;Finanzas
138560;Comercio de divisas con opciones binarias;https://www.udemia.cl/forex-trading-with-binary-options/;25000;28;136;Todos los niveles;Finanzas
