"ID_Curso;Nombre curso;URL;Precio;Suscriptores;Vistas;Nivel;Área"
"646918;Gitarre spielen - mein schönstes Hobby;https://www.udemia.cl/aprendiendo-piano-i-tocando-piezas-populares/;20000;2;59;Todos los niveles;Musica"
"663710;Aprende a tocar la trompeta rápido usando el tutor de trompeta pasivo;https://www.udemia.cl/build-a-djembe/;50000;3;29;Nivel intermedio;Musica"
"632488;Cómo cantar y tocar la guitarra (al mismo tiempo);https://www.udemia.cl/guitarra-flamenca-esenciales/;20000;8;47;Todos los niveles;Musica"
"470482;Introducción a la guitarra 'Un curso para principiantes"",https://www.udemy.com/introduction-to-guitar/,true,25,163,11,56,Nivel principiante,2,5 horas,2014-10-30T15:59:39Z;https://www.udemia.cl/intermediate-euphonium/;0;0;106;Todos los niveles;Musica"
"636842;Bodhran instantáneo - primera parte;https://www.udemia.cl/basic-fingerstyleguitar-jacques-stotzem/;0;0;16;Nivel principiante;Musica"
"815182;Clases de guitarra acústica de blues;https://www.udemia.cl/saxophone-pro-series/;125000;32;32;Todos los niveles;Musica"
"13216;Armónica instantánea: ¡juega Star Wars + the Lion Sleeps ahora!;https://www.udemia.cl/solfeo-musical/;40000;3;52;Todos los niveles;Musica"
"56970;Back In Black, la pista de rock clásico de AC/DC;https://www.udemia.cl/set-de-bateria-para-principiantes/;20000;1;26;Todos los niveles;Musica"
"452514;Tus primeras 10 lecciones de guitarra - Aprende a tocar la guitarra;https://www.udemia.cl/joeteachesguitar/;0;4;5;Todos los niveles;Musica"
"1108666;¡Toca el estilo de Sonny Terry en la armónica y deslumbra a tus amigos!;https://www.udemia.cl/worship-piano-from-beginner-to-pro/;200000;32;32;Nivel intermedio;Musica"
"624662;Piano con Willie: Jazz Kids - Vol 2;https://www.udemia.cl/guitar-the-next-level/;40000;0;10;Todos los niveles;Musica"
"761938;Piano para principiantes;https://www.udemia.cl/guitar-lessons-the-modal-system-modes-essentials/;20000;27;27;Todos los niveles;Musica"
"510098;Técnicas de guitarra rítmica Funk;https://www.udemia.cl/crea-hermosa-musica-en-el-piano-como-un-profesional-en-minutos/;35000;6;17;Nivel principiante;Musica"
"188064;Piano con Willie: tritonos y acordes fantásticos;https://www.udemia.cl/trumpet-solos/;40000;3;53;Nivel principiante;Musica"
"266682;Super sistema de guitarra nivel 2;https://www.udemia.cl/harp-and-soul-learn-the-secrets-of-the-harmonica/;50000;59;59;Todos los niveles;Musica"
"455676;Aprende a tocar el acordeón de botones;https://www.udemia.cl/bassforbusybeginners/;50000;6;13;Todos los niveles;Musica"
"888852;Guitarra para principiantes: 38 lecciones fáciles que necesita para comenzar;https://www.udemia.cl/aprendiendo-piano-lectura-de-piezas-clasicas-volii/;40000;18;18;Nivel principiante;Musica"
"380596;ã “ã ©ã‚‚ã‚®ã‚¿ãƒ1⁄4ãƒ¬ãƒƒã‚1ãƒ3ã€€ãƒaãƒˆãƒ«ã‚®ã‚¿ãƒˆâ.;https://www.udemia.cl/takelessons-learn-beginner-piano-keyboards/;20000;1;24;Todos los niveles;Musica"
"398224;Traqueteo: ¡no significa nada si no tiene ese swing!;https://www.udemia.cl/guitarra-clasica-master-class-alman/;200000;21;34;Todos los niveles;Musica"
"721274;Estudios avanzados de flauta: ¡aprende a dominar la flauta!;https://www.udemia.cl/learn-to-play-irish-fiddle/;50000;4;63;Nivel Experto;Musica"
"773016;Paquete de entrenamiento: Guitarra para educadores musicales: Parte 1;https://www.udemia.cl/piano-con-willie-technique-builder-vol-1/;135000;1;12;Nivel principiante;Musica"
"631480;Mantenimiento y octavación para guitarras eléctricas;https://www.udemia.cl/ensenandopiano/;35000;3;18;Nivel intermedio;Musica"
"1065198;Aprende a tocar el piano desde cero;https://www.udemia.cl/guitar-1-beginner-basics-and-beyond/;50000;0;64;Nivel principiante;Musica"
"471328;Ejecuciones y rellenos de piano n.º 1: Toque ejecuciones de escala de tonos enteros de ensueño;https://www.udemia.cl/advanced-euphonium/;70000;10;89;Nivel principiante;Musica"
"763100;Aprende a tocar el piano o teclado desde cero;https://www.udemia.cl/guitar-lessons-50-essential-fast-legato-licks/;145000;11;23;Nivel principiante;Musica"
"1190448;# 5 Coordinación de la mano del piano: el piano se ejecuta en 2 tiempos Eb Key;https://www.udemia.cl/learn-lion-saroo-soundtrack-on-the-piano-by-ear/;75000;3;9;Nivel principiante;Musica"
"1102436;Piano: El sistema basado en acordes - Aprende a tocar como lo hacen los profesionales"""""";https://www.udemia.cl/learn-10-scottish-tunes-piano-easy-level/;115000;20;46;Todos los niveles;Musica"
"315812;Darbuka Drumming: Aprende a tocar el Darbuka Dounbek;https://www.udemia.cl/learnandmasterguitar/;0;45;309;Nivel Experto;Musica"
"1236562;Lecciones de trombón para principiantes;https://www.udemia.cl/the-piano-chord-ladder-learn-to-play-thousand-of-songs/;95000;2;11;Nivel principiante;Musica"
"1013762;Aprende a tocar el fagot: ¡principiante a profesional en menos de cuatro horas!;https://www.udemia.cl/instant-harmonica-play-leonard-cohens-hallelujah-now/;50000;11;14;Todos los niveles;Musica"
"139784;Cómo tocar canciones de Dan Fogelberg en guitarra;https://www.udemia.cl/benhewlettharmonicatuitionb4/;25000;1;15;Todos los niveles;Musica"
"349142;Aprenda a tocar el piano Blues, Rock y Boogie Woogie hoy;https://www.udemia.cl/oboe-beyond-beginner/;45000;11;73;Nivel intermedio;Musica"
"939668;Entrenador de guitarra - Apprendre la GUITARE facile avec des COULEURS;https://www.udemia.cl/arrahman-hits/;50000;1;31;Todos los niveles;Musica"
"761122;Acordes de piano rápidos y fáciles: toque más canciones con más acordes;https://www.udemia.cl/blues-guitar-lessons-volume-3-minor-blues-essentials/;55000;4;14;Nivel principiante;Musica"
"1182624;Piano The Hard Way - Fast Way To Life Disfruta del piano durante mucho tiempo;https://www.udemia.cl/how-to-play-any-song-on-the-guitar-secret-chords/;25000;3;12;Nivel principiante;Musica"
"810576;Instant Harmonica: ¡toca hoy mismo Blowing in the Wind de Dylan!;https://www.udemia.cl/clarinet-pro-series/;20000;5;30;Todos los niveles;Musica"
"743674;Rhythm to Rock Drum Lesson 4;https://www.udemia.cl/piano-con-willie-blues-n-boogie-vol-2/;20000;3;11;Todos los niveles;Musica"
"326310;Aprende a tocar el Bouzouki - Lecciones de griego Bouzouki;https://www.udemia.cl/how-to-play-piano2/;50000;13;71;Todos los niveles;Musica"
"823860;Rhythm to Rock Drum Lesson 6;https://www.udemia.cl/trumpet-pro-series/;20000;1;25;Todos los niveles;Musica"
"149602;Fundamentos de la guitarra bluegrass: webisodios 3 y 4;https://www.udemia.cl/passive-trumpet-lessons/;30000;2;71;Nivel principiante;Musica"
"471352;¡Dominio de los acordes de guitarra!Convierte tu cerebro en una enciclopía de acordes;https://www.udemia.cl/intermediate-euphonium-solos/;200000;61;61;Todos los niveles;Musica"
"807494;¡Aprende a tocar la tuba: de principiante a profesional en menos de cinco horas!;https://www.udemia.cl/aprender-las-técnicas-de-arqueo-del-violín/;50000;12;12;Nivel Experto;Musica"
"1037868;Aprende a jugar a Sweet Child of Mine;https://www.udemia.cl/curso-de-pianista-digital-aprender-piano-keyboard-fast-easy/;20000;0;35;Todos los niveles;Musica"
"619856;Master Oboe Playing: ¡Instrucción intermedia simplificada!;https://www.udemia.cl/french-horn-solos/;50000;6;48;Nivel intermedio;Musica"
"893056;Piano Runs & Fills #4: C6 Rolling Waves & Waterfall Runs;https://www.udemia.cl/didgeridoo-beginners/;70000;3;38;Nivel principiante;Musica"
"1045886;Teoría de la Música, Guitarra y Entrenamiento del Oído;https://www.udemia.cl/learn-acoustic-guitar-for-worship/;60000;3;26;Todos los niveles;Musica"
"932804;Guitarra - Rock - Principiante con Marc Seal;https://www.udemia.cl/improvisar-en-el-piano-en-30-minutos/;20000;1;19;Nivel principiante;Musica"
"922828;Clase magistral de latón;https://www.udemia.cl/aprenda-a-tocar-pandeiro-curso-iniciante-sambachoro/;20000;6;20;Nivel principiante;Musica"
"782460;¡Arpegios para guitarra de forma fácil! Domina el diapasón;https://www.udemia.cl/aprendiendo-piano-escalas-y-arpegios-mayores-vol-i/;65000;5;30;Nivel principiante;Musica"
"22825;Curso de Guitarra para Principiantes;https://www.udemia.cl/guitarra-principiante/;20000;5;23;Todos los niveles;Musica"
"743884;Armónica Instantánea - Curso Básico de Blues de 12 Barras, ¡fácil y divertido!;https://www.udemia.cl/piano-con-willie-blues-n-boogie-vol-3/;40000;8;10;Nivel intermedio;Musica"
"297930;Aprende a tocar blues en el piano y teclado;https://www.udemia.cl/el-arte-de-la-improvisacion-del-piano/;50000;4;9;Nivel principiante;Musica"
"760698;Curso de guitarra acústica fingerstyle: principiante a avanzado;https://www.udemia.cl/funk-rhythm-guitar-techniques/;200000;7;7;Nivel principiante;Musica"
"1134842;Estudios avanzados de trombón: ¡aprende a dominar el trombón!;https://www.udemia.cl/composición-fácil-de-guitarra/;50000;2;62;Nivel principiante;Musica"
"607360;Guía para principiantes a tocar la guitarra - Sistema paso a paso;https://www.udemia.cl/oud-lecciones/;85000;25;27;Nivel intermedio;Musica"
"705890;5 escalas de guitarra exóticas y cómo usarlas de manera efectiva;https://www.udemia.cl/instant-harmonica-play-dylans-soplado-en-el-viento-hoy/;50000;14;14;Nivel principiante;Musica"
"586490;Aprende a tocar la guitarra en un día;https://www.udemia.cl/instant-harmonica-play-summertime-in-8-fun-easy-lessons/;20000;1;11;Nivel principiante;Musica"
"625974;Comentar jouer du Pianoforte;https://www.udemia.cl/beginner-guitar-learn-to-play-by-ear/;100000;2;112;Nivel intermedio;Musica"
"902480;Aprende a tocar en la clave de G en cualquier instrumento Bluegrass;https://www.udemia.cl/pure-rock-guitar-play-like-the-gods-of-rock/;0;3;24;Todos los niveles;Musica"
"139794;Piano con técnica de construcción Willie con escalas vol. 4;https://www.udemia.cl/benhewlettharmonicatuitionint3/;40000;0;16;Nivel principiante;Musica"
"139772;Descubre la guitarra clásica nivel 2;https://www.udemia.cl/benhewlett-phb2/;75000;15;15;Todos los niveles;Musica"
"846962;Instant Harmonica: toca ahora Jazzy Autumn Leaves (segunda parte);https://www.udemia.cl/slap-bass-para-principiantes/;20000;1;25;Nivel principiante;Musica"
"147174;Clase magistral de guitarra Aprendiendo a tocar la guitarra de la A a la Z"""""";https://www.udemia.cl/blues-accelerator-21-days-to-blues-mastery/;40000;5;45;Todos los niveles;Musica"
"888668;Solos de trompeta: aprenda a interpretar tres piezas únicas y divertidas;https://www.udemia.cl/como-cantar-y-tocar-la-guitarra-al-mismo-tiempo/;50000;6;24;Nivel intermedio;Musica"
"82960;Armónica instantánea: toca la feria de Scarborough en 8 lecciones sencillas;https://www.udemia.cl/mastering-the-art-of-guitar-chords/;40000;4;18;Nivel principiante;Musica"
"638100;Aprende el violín - Escalas y fundamentos;https://www.udemia.cl/fingerstyleguitar-jacques-stotzem-advanced/;80000;14;14;Todos los niveles;Musica"
"742764;101 increíbles licks de guitarra rockabilly;https://www.udemia.cl/piano-with-willie-basics-of-improvisation/;40000;23;23;Todos los niveles;Musica"
"106358;Cambios de acordes ninja: domina los cambios de acordes de tu guitarra;https://www.udemia.cl/aprende-a-tocar-la-guitarra-gratis-curso-de-guitarra-de-inicio-rápido/;30000;11;11;Nivel principiante;Musica"
"644820;Aprende 4 cosas vitales que harán que TOCAR LA BATERÍA sea MÁS FÁCIL;https://www.udemia.cl/fingerpicking-fundamentals/;35000;1;22;Nivel principiante;Musica"
"201894;Armónica instantánea: ¡toca 'Can't Help Falling in Love' ahora!;https://www.udemia.cl/add-slide-to-your-guitar-playing/;40000;3;27;Nivel intermedio;Musica"
"762648;Lecciones de guitarra - Aprendiendo el mástil - Dominio del diapasón;https://www.udemia.cl/guitar-lessons-sweep-picking-arpeggio-essentials/;45000;13;13;Todos los niveles;Musica"
"139792;Improvisar en el piano en 30 minutos;https://www.udemia.cl/benhewlettharmonicatuitionint4/;40000;8;15;Todos los niveles;Musica"
"1101522;Aprende Fur Elise de Beethoven en piano;https://www.udemia.cl/cajon-paso-a-paso/;20000;11;45;Nivel intermedio;Musica"
"139778;Lleva tu técnica de doble bombo al siguiente nivel;https://www.udemia.cl/benhewlettharmonicatuitionb3/;40000;7;16;Nivel principiante;Musica"
"782458;The Art of the Blues Shuffle - A Guitarist's Guide;https://www.udemia.cl/aprendiendo-piano-tocando-volii-piezas-populares/;20000;0;24;Nivel principiante;Musica"
"139788;Ukelele exprés: aprende a tocar en menos de un mes;https://www.udemia.cl/benhewlettharmonicatuitionint1/;0;16;16;Todos los niveles;Musica"
"222062;Enseñanza de Música: Comienza a enseñar un instrumento con éxito.;https://www.udemia.cl/tenor-banjo/;30000;5;18;Todos los niveles;Musica"
"210020;Armónica instantánea: ¡toca la hermosa canción Skye Boat ahora!;https://www.udemia.cl/lecciones-de-bateria-para-principiantes/;20000;9;17;Todos los niveles;Musica"
"597868;piano con willie: blues n' boogie vol. 3;https://www.udemia.cl/takalittle1/;40000;4;53;Nivel principiante;Musica"
"263846;Consejos, trucos y licks de guitarra de jazz;https://www.udemia.cl/intermediatehorn/;0;126;126;Nivel principiante;Musica"
"1003250;Clases de violín para principiantes.;https://www.udemia.cl/world-percussion-lessons-for-everyone/;20000;6;56;Nivel intermedio;Musica"
"131562;Lecciones de guitarra para principiantes completos: súper simples y divertidas;https://www.udemia.cl/piano-con-un-profesional/;20000;9;38;Todos los niveles;Musica"
"1008098;Lecciones gratuitas de guitarra eléctrica para principiantes;https://www.udemia.cl/toca-y-canta/;0;8;8;Todos los niveles;Musica"
"1170198;Aprende escalas y arpegios vol. I: Modo mayor;https://www.udemia.cl/beginner-guitar-lessons-learn-to-play-guitar-today/;50000;2;56;Nivel Experto;Musica"
"430992;Piano con Willie: Jazz Kids - Vol 1;https://www.udemia.cl/mundharmonika-spielen-mein-schonstes-hobby/;40000;3;77;Todos los niveles;Musica"
"101500;Acelerador de blues: 21 días para dominar la guitarra de blues;https://www.udemia.cl/guitar-lessons-ragtime-blues-blind-blake/;50000;6;13;Nivel principiante;Musica"
"743846;Lecciones de guitarra de blues para principiantes: acordes, ritmo y solista;https://www.udemia.cl/guitar-looper-basic-training/;95000;15;15;Todos los niveles;Musica"
"444644;Teoría de la música de piano (Volver a lo básico) de JFilt;https://www.udemia.cl/lecciones-del-bouzouki-griego/;0;49;49;Todos los niveles;Musica"
"1232356;Armónica instantánea: ¡juega Summertime + Drunken Sailor ahora!;https://www.udemia.cl/curso-de-ejercicios-tecnicos-al-piano-vol2/;40000;2;22;Nivel intermedio;Musica"
"588264;Practica la guitarra sin experiencia previa y conviértete en un profesional;https://www.udemia.cl/instant-harmonica-play-the-lion-sleeps-tonight-today/;30000;0;11;Todos los niveles;Musica"
"1223310;Aprende a tocar Guitarra RAPIDO y FACIL con Guitarsimple;https://www.udemia.cl/aprende-escalas-y-arpegios-vol2-modo-menor/;40000;7;49;Nivel principiante;Musica"
"592122;Toca música en armónica usando 8 notas: ¡aprende melodías fáciles!;https://www.udemia.cl/lo-que-puedes-aprender-antes-de-las-lecciones-de-piano/;35000;0;31;Nivel Experto;Musica"
"628606;Armónica instantánea: ¡juega Somewhere Over the Rainbow ahora!;https://www.udemia.cl/tus-primeras-10-piezas-para-piano/;40000;2;30;Nivel intermedio;Musica"
"814474;Guitarra Flamenca;https://www.udemia.cl/oboe-pro-series/;25000;20;36;Todos los niveles;Musica"
"773144;Aprende a tocar los mejores solos en la guitarra elÃ©ctrica;https://www.udemia.cl/piano-con-willie-technique-builder-vol-2/;30000;1;9;Todos los niveles;Musica"
"519212;Armónica instantánea: ¡toca When the Saints en la armónica ahora!;https://www.udemia.cl/awesome-lead-guitar/;20000;1;38;Todos los niveles;Musica"
"932842;Guitarra - Aprende 10 progresiones de acordes legendarias para guitarra;https://www.udemia.cl/lecciones-de-piano-variedad/;55000;15;28;Nivel principiante;Musica"
"101504;Tocar el piano de oído: guía completa para aspirantes a músicos;https://www.udemia.cl/guitar-lessons-learn-ragtime-blues-guitar/;150000;6;6;Todos los niveles;Musica"
"676432;Primeros pasos para tocar la guitarra;https://www.udemia.cl/violin-lessons-for-beginners/;0;15;15;Nivel principiante;Musica"
"1002272;Lecciones de saxofón alto para principiantes;https://www.udemia.cl/blues-bass-quick-start-guide/;95000;7;29;Nivel principiante;Musica"
"655958;ã “ã ©ã‚‚ã‚®ã‚¿ãƒ1⁄4ãƒ¬ãƒƒã‚1ãƒ3ã€€ãƒaãƒˆãƒ«ã‚®ã‚¿ãƒaã‚1ãƒˆâ...¢ï1⁄4ˆå®Œçμ ç· ̈ï1⁄4 ‰;0;20000;0;0;0;Musica"
"663696;Variedad de clases de piano;https://www.udemia.cl/guitar-greats-professional-guitar-masterclass/;40000;1;47;Todos los niveles;Musica"
"583224;Armónica instantánea: ¡juega este tema clásico de JUEGO DE TRONOS!;https://www.udemia.cl/instant-harmonica-play-the-kesh-part-1-easy-and-fun/;40000;2;11;Todos los niveles;Musica"
"112602;Aprender piano: los conceptos básicos de los teclados;https://www.udemia.cl/learn-guitar-the-easy-way-its-faster/;20000;0;16;Todos los niveles;Musica"
"147104;Super-Curso de Guitarra Práctico Para Principiantes;https://www.udemia.cl/aprende-a-tocar-guitarra-rapido-y-facil-con-guitarrasimple/;85000;16;16;Todos los niveles;Musica"
"445118;Clases de guitarra de blues - Guitarra de blues - Robert Johnson;https://www.udemia.cl/cinco-pasos-para-aprender-acordes-de-barre/;20000;7;9;Nivel principiante;Musica"
"742096;Esenciales de guitarra;https://www.udemia.cl/ultimate-beginner-guitar-guide/;20000;1;15;Nivel principiante;Musica"
"824020;El curso de piano divertido y efectivo;https://www.udemia.cl/trombone-pro-series/;30000;2;57;Nivel Experto;Musica"
"835616;Ukelele 3: Intermedio;https://www.udemia.cl/ukulele-lecciones/;25000;0;28;Todos los niveles;Musica"
"744034;ã€ ã TMã ã «è¦šã ˆã‚‹ï1⁄4 ã€'SALATO-ã‚¢ã‚μãƒ©ãƒˆ(ae‰“ae¥1⁄2åTM ̈)åˆ å¿ƒè€...å 'ã 'å...¥ é–€è¬›åo§;https://www.udemia.cl/piano-con-willie-jazz-gospel-exercises/;20000;1;28;Nivel principiante;Musica"
"132950;Curso de ViolÃ£o PrÃ¡tico;https://www.udemia.cl/strumming-the-guitar-5-lessons-on-strum-patterns/;70000;0;10;Nivel principiante;Musica"
"892898;Lecciones de piano para principiantes de forma fácil;https://www.udemia.cl/didgeridoo-intermedio/;25000;5;30;Todos los niveles;Musica"
"933818;Solo acordes Piano: Aprende a tocar el piano rápidamente - Sin música;https://www.udemia.cl/instant-harmonica-play-the-groovy-irish-washerwoman-now/;85000;13;13;Todos los niveles;Musica"
"1255114;Armónica instantánea: ¡toca Auld Lang Syne the neet (esta noche)!;https://www.udemia.cl/instant-harmonica-learning-the-basic-12-bar-blues-bassline/;40000;1;10;Todos los niveles;Musica"
"720072;Guitarra eléctrica de blues de estilo tradicional para principiantes;https://www.udemia.cl/hands-on-guitar-beyond-beginner/;25000;2;69;Todos los niveles;Musica"
"1160066;Instrucción de gaita para principiantes;https://www.udemia.cl/guitarra-clasica-tecnica-8020/;30000;4;18;Nivel intermedio;Musica"
"584468;Serie Bassoon Pro: te encantará practicar el fagot;https://www.udemia.cl/instant-harmonica-play-the-kesh-part-2-easy-and-fun/;50000;0;9;Nivel principiante;Musica"
"852426;Bloques de construcción de piano: aprenda adiciones y variaciones de acordes;https://www.udemia.cl/curso-de-guitarra-para-principiantes-p/;0;0;39;Todos los niveles;Musica"
"1103526;Spielend Klavier lernen mit Freude und Erfolg;https://www.udemia.cl/magia-modal-pura/;100000;18;18;Nivel intermedio;Musica"
"799912;ã “ã ©ã‚‚ã‚®ã‚¿ãƒ1⁄4ãƒ¬ãƒƒã‚1ãƒ3ã€€ãƒaãƒˆãƒ«ã‚®ã‚¿ãƒˆa...¡;https://www.udemia.cl/the-music-coach-online-alto-saxophone-lesson-program/;20000;0;42;Nivel principiante;Musica"
"743932;La clase magistral de bajo profesional;https://www.udemia.cl/piano-con-willie-piano-chords-vol-1/;200000;14;14;Todos los niveles;Musica"
"813142;Lecciones de trompeta para principiantes;https://www.udemia.cl/horn-pro-series/;95000;3;61;Nivel principiante;Musica"
"899702;Cómo tocar el Djembe: para principiantes;https://www.udemia.cl/oboe-avanzado/;30000;18;82;Todos los niveles;Musica"
"883138;Aprende a tocar el violín - Fundamentos del violín;https://www.udemia.cl/pop-and-jazz-keyboards-and-harmony-beginner-level/;20000;10;13;Todos los niveles;Musica"
"619610;Lecciones de guitarra: el curso esencial para principiantes e intermedios;https://www.udemia.cl/cuerno-frances-avanzado/;0;39;91;Todos los niveles;Musica"
"200108;Sintetizadores y Sintese Subtrativa;https://www.udemia.cl/guitar-for-absolute-beginners-class-1/;85000;12;48;Todos los niveles;Musica"
"809968;Cómo construir un djembe profesional: crear música Beauty &Biz;https://www.udemia.cl/the-music-coach-online-tenor-saxophone-lesson-program/;40000;2;43;Nivel principiante;Musica"
"762482;Guitarra para principiantes absolutos (Clase 1);https://www.udemia.cl/guitar-lessons-economy-picking-essentials/;20000;4;15;Nivel principiante;Musica"
"856950;Slap Bass para principiantes;https://www.udemia.cl/euphonium-pro-series/;50000;3;40;Nivel principiante;Musica"
"1113170;Learn Piano #7- Learn Chromatic Chords & Chromatic Scale Run;https://www.udemia.cl/walking-bass-fundamentals/;60000;8;34;Todos los niveles;Musica"
"151120;Solo de Guitarra - Clases de Teoría e Improvisación;https://www.udemia.cl/leccion-de-tambor-1-cuarto-de-notas/;60000;4;7;Todos los niveles;Musica"
"773174;PrÃ©sentation du Banjo TÃ©nor;https://www.udemia.cl/piano-con-willie-technique-builder-vol-4/;20000;4;11;Todos los niveles;Musica"
"1104494;Lecciones rápidas de piano - Tutoriales de los grandes éxitos de Drake;https://www.udemia.cl/instant-harmonica-play-trouble-in-mind-basic-8-bar-blues/;35000;1;13;Nivel principiante;Musica"
"620372;Lecciones de batería para principiantes;https://www.udemia.cl/piano-for-kids-developing-your-childs-creative-abilities/;50000;2;37;Todos los niveles;Musica"
"773156;Aprender y dominar la guitarra de Gibson;https://www.udemia.cl/piano-con-willie-technique-builder-vol-3/;50000;11;11;Nivel principiante;Musica"
"1042382;Aprende a tocar ritmos latinos en el teclado;https://www.udemia.cl/pentatonic-explosion/;50000;0;19;Nivel intermedio;Musica"
"1066002;El método definitivo para aprender piano y teclados modernos;https://www.udemia.cl/light-small-duplo-pedal-technique-for-um-novo-cliff/;25000;3;196;Todos los niveles;Musica"
"963094;Easy Piano: aprende y toca;https://www.udemia.cl/instant-harmonica-play-the-cool-celtic-tune-dirty-old-town/;20000;1;17;Todos los niveles;Musica"
"701662;Coach Guitar - Increíble nueva forma de aprender guitarra con colores;https://www.udemia.cl/instant-harmonica-play-the-irish-tune-whiskey-in-the-jar/;50000;0;13;Nivel principiante;Musica"
"492954;Ponte genial tocando la ARMÓNICA: ¡un nuevo pasatiempo divertido para el tiempo libre!;https://www.udemia.cl/takacousticguitar/;35000;44;48;Nivel principiante;Musica"
"762240;Curso de Coaching: Instrucción de Ritmo para Educadores de Música P1;https://www.udemia.cl/guitar-lessons-two-handed-tapping-essentials/;130000;0;11;Todos los niveles;Musica"
"912254;Entrenamiento de locura de guitarra - ¡Eatmystrings!;https://www.udemia.cl/oboe-solos/;50000;17;43;Nivel principiante;Musica"
"23683;Aprenda piano #10 Sustitución de acordes tritono con sonidos de jazz;https://www.udemia.cl/guitar-rock-beginner-with-marc-seal/;60000;2;27;Nivel principiante;Musica"
"866528;Fundamentos de la selección de dedos;https://www.udemia.cl/advanced-trombone/;20000;7;136;Nivel principiante;Musica"
"733922;Aprende y domina rápidamente la guitarra acústica, estilo clásico con los dedos;https://www.udemia.cl/aprende-el-acordeon-de-oido-y-con-tecnica-nivel-intermedio/;30000;3;51;Nivel principiante;Musica"
"1193950;Acelere su aprendizaje de guitarra con técnicas de metal;https://www.udemia.cl/sintetizadores-e-sintese-subtrativa/;20000;25;83;Nivel principiante;Musica"
"744080;Getting Started with Power Chords;https://www.udemia.cl/piano-with-willie-tritones-phat-chords/;20000;0;19;Todos los niveles;Musica"
"1031698;Coordinación de la mano del piano n.º 1: toque la décima balada en canciones en clave Eb;https://www.udemia.cl/puedes-tocar-jazz-saxophone/;35000;6;6;Nivel principiante;Musica"
"430962;Play Piano 6 -Improvise on The Way We Were con Power Chords;https://www.udemia.cl/brass-master-class-german/;50000;4;30;Todos los niveles;Musica"
"812370;Grooves de batería de rock: nivel 1;https://www.udemia.cl/bassoon-pro-series/;20000;12;42;Nivel principiante;Musica"
"975626;Aprende a tocar el piano como un profesional - Curso de piano fácil 1;https://www.udemia.cl/learn-to-play-let-it-snow-on-piano/;35000;0;8;Todos los niveles;Musica"
"23861;Aprende batería con el nuevo método IDT;https://www.udemia.cl/guitar-rock-beginner-intermediate-with-marc-seal/;20000;32;40;Nivel principiante;Musica"
"482334;Learn How To Play 25 Classic Hip Hop Songs Ch.2;https://www.udemia.cl/picking-finger-para-guitarra/;25000;1;26;Nivel principiante;Musica"
"854694;Super sistema de guitarra nivel 1;https://www.udemia.cl/instant-harmonica-play-star-wars-and-the-lion-sleeps-now/;50000;20;20;Nivel principiante;Musica"
"933816;Lecciones de piano para fanáticos del R&B;https://www.udemia.cl/instant-harmonica-play-yesterday-scarborough-fair-today/;20000;2;26;Todos los niveles;Musica"
"1036400;Aprende a tocar jazz, salsa y blues en el piano;https://www.udemia.cl/piano-unbound/;20000;0;39;Nivel intermedio;Musica"
"53277;Domina el trombón: ¡Instrucción intermedia simplificada!;https://www.udemia.cl/guitar-for-music-educators/;50000;7;22;Todos los niveles;Musica"
"1102396;Toca Leyenda, Canarios y Bach en guitarra clásica;https://www.udemia.cl/instant-harmonica-play-cant-help-falling-in-love-now/;195000;8;11;Todos los niveles;Musica"
"743970;Aprende Piano Online-Teclas del Teclado;https://www.udemia.cl/piano-con-willie-piano-chords-vol-2/;50000;1;11;Nivel intermedio;Musica"
"132878;Desafío de guitarra de 31 días;https://www.udemia.cl/toca-la-guitarra-con-ritmo-5-lecciones-faciles/;40000;10;10;Nivel principiante;Musica"
"1104500;Aprende a tocar el acordeón 'de oído y con técnica"",https://www.udemy.com/aprende-a-tocar-el-acordeon-de-oido-y-con-tecnica/,true,25, 93,21,34,Nivel Principiante,4 horas,2014-09-16T19:51:45Z;https://www.udemia.cl/instant-harmonica-play-12-bar-blues-big-walter-style-now/;0;0;14;Todos los niveles;Musica"
"805706;Fundamentos de la guitarra clásica: los fundamentos, parte 1;https://www.udemia.cl/gaita-instrucciones-para-principiantes/;65000;5;5;Todos los niveles;Musica"
"582390;Bandas sonoras de la serie de televisión Poldark para lecciones rápidas de piano;https://www.udemia.cl/instant-harmonica-play-when-the-saints-on-harmonica-now/;20000;1;10;Nivel principiante;Musica"
"1207112;Lecciones de piano para principiantes;https://www.udemia.cl/30-day-guitar-jump-start-for-success/;95000;0;92;Nivel intermedio;Musica"
"602812;Teoría Práctica de la Guitarra: Nivel 1;https://www.udemia.cl/holistic-guitar-ear-essentials/;60000;3;39;Nivel principiante;Musica"
"200722;Tutorial de piano: Ludovico Einaudi - Una Mattina;https://www.udemia.cl/jazz-guitar-reharmonization-for-autumn-leaves/;0;15;15;Todos los niveles;Musica"
"635570;PI-101 Las 10 mejores piezas clásicas para piano para principiantes;https://www.udemia.cl/secrets-of-analog-synths/;0;37;37;Nivel principiante;Musica"
"228268;Clase magistral definitiva de guitarra para principiantes;https://www.udemia.cl/benhewlettharmonicatuitionfunkynursery/;200000;14;14;Todos los niveles;Musica"
"854692;Aprende piano en línea: solo de piano nocturno;https://www.udemia.cl/instant-harmonica-play-over-the-rainbow-skye-boat-now/;60000;0;22;Nivel principiante;Musica"
